hhid,hh_d_ni_noasis,hh_d_esc_retardada,hh_d_logro_min,hh_d_destotalmax,hh_d_subocup_max,hh_d_10a17_ocup,hh_d_no_afil,hh_d_jubi_pens,hh_d_materialidad,hh_d_hacinamiento,hh_d_sin_basur,hh_d_sin_salud,hh_d_agua_mejor,hh_d_san_mejor,hh_d_combus,fex_2022,facpob,upm,nvivi,nhoga,dpto,area,pobrezai,pobnopoi,ing_tcm,tcm,estgeo
12784_017_1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,76.7899,230.3697000000001,12784,17,1,Itapua,6,3,0,0,0,Itapua rural
12784_024_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,88.87027,177.74054,12784,24,1,Itapua,6,3,0,0,0,Itapua rural
12784_025_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,84.63157,338.52628,12784,25,1,Itapua,6,3,0,0,0,Itapua rural
12784_029_1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,71.82097,359.10485,12784,29,1,Itapua,6,3,0,0,0,Itapua rural
12784_031_1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,80.48214,160.96428,12784,31,1,Itapua,6,2,1,0,0,Itapua rural
12784_032_1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80.31787,401.58935,12784,32,1,Itapua,6,3,0,0,0,Itapua rural
12816_002_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,62.43731,124.87462,12816,2,1,Itapua,1,3,0,0,0,Itapua urbana
12816_007_1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,82.54841999999999,247.64526,12816,7,1,Itapua,1,3,0,0,0,Itapua urbana
12816_020_1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,63.40519,126.81038,12816,20,1,Itapua,1,2,1,0,0,Itapua urbana
12816_021_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,84.74838,169.49676,12816,21,1,Itapua,1,3,0,0,0,Itapua urbana
12816_030_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,71.96245,287.8498,12816,30,1,Itapua,1,2,1,0,0,Itapua urbana
12816_031_1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,63.77892,63.77892,12816,31,1,Itapua,1,2,1,0,0,Itapua urbana
12816_036_1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,69.98587000000001,139.97174,12816,36,1,Itapua,1,3,0,0,0,Itapua urbana
12816_038_1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,75.24296,451.4577600000001,12816,38,1,Itapua,1,3,0,0,0,Itapua urbana
12816_041_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,65.52012000000001,262.08048,12816,41,1,Itapua,1,3,0,0,0,Itapua urbana
12816_049_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,64.58831000000001,258.35324,12816,49,1,Itapua,1,3,0,0,0,Itapua urbana
12831_002_1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,75.83408,303.33632,12831,2,1,Itapua,1,3,0,0,0,Itapua urbana
12831_005_1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,84.05177,420.2588500000001,12831,5,1,Itapua,1,2,1,0,0,Itapua urbana
12831_024_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.66436,70.66436,12831,24,1,Itapua,1,3,0,0,0,Itapua urbana
12831_027_1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,79.92699,479.56194,12831,27,1,Itapua,1,2,1,0,0,Itapua urbana
12831_028_1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,61.05253,122.10506,12831,28,1,Itapua,1,2,1,130101.7214397493,1,Itapua urbana
12831_036_1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,87.86404,263.59212,12831,36,1,Itapua,1,2,1,0,0,Itapua urbana
12831_038_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.90298,63.90298,12831,38,1,Itapua,1,3,0,0,0,Itapua urbana
12831_043_1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,82.73078,330.92312,12831,43,1,Itapua,1,1,1,0,0,Itapua urbana
12831_046_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,77.87636000000001,311.50544,12831,46,1,Itapua,1,3,0,0,0,Itapua urbana
12831_049_1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,82.71917000000001,248.15751,12831,49,1,Itapua,1,3,0,0,0,Itapua urbana
12831_051_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,71.86082,143.72164,12831,51,1,Itapua,1,3,0,0,0,Itapua urbana
12831_057_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76.44056,229.32168,12831,57,1,Itapua,1,3,0,0,0,Itapua urbana
12834_001_1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,63.14857,189.44571,12834,1,1,Itapua,6,3,0,0,0,Itapua rural
12834_003_1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,55.97266,111.94532,12834,3,1,Itapua,6,3,0,0,0,Itapua rural
12834_008_1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,61.0803,61.0803,12834,8,1,Itapua,6,3,0,0,0,Itapua rural
12834_013_1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,57.52959,115.05918,12834,13,1,Itapua,6,3,0,0,0,Itapua rural
12834_014_1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,71.77997000000001,215.33991,12834,14,1,Itapua,6,3,0,160616.3060278202,1,Itapua rural
12834_018_1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,57.24452,114.48904,12834,18,1,Itapua,6,3,0,0,0,Itapua rural
12834_020_1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,63.49176,190.47528,12834,20,1,Itapua,6,2,1,0,0,Itapua rural
12834_025_1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,60.45694000000001,302.2847,12834,25,1,Itapua,6,1,1,0,0,Itapua rural
12834_028_1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,61.18421,61.18421,12834,28,1,Itapua,6,3,0,0,0,Itapua rural
12834_029_1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,60.62789,60.62789,12834,29,1,Itapua,6,3,0,0,0,Itapua rural
12857_007_1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,79.21657999999999,79.21657999999999,12857,7,1,Itapua,6,3,0,0,0,Itapua rural
12857_020_1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,87.70734,175.41468,12857,20,1,Itapua,6,3,0,0,0,Itapua rural
12857_021_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,97.34151,389.36604,12857,21,1,Itapua,6,3,0,0,0,Itapua rural
12857_024_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,75.84175,151.6835,12857,24,1,Itapua,6,3,0,0,0,Itapua rural
12857_025_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,83.69896,167.39792,12857,25,1,Itapua,6,2,1,128097.072419106,1,Itapua rural
12857_032_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.52012000000001,141.04024,12857,32,1,Itapua,6,3,0,0,0,Itapua rural
12857_035_1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,76.18169,76.18169,12857,35,1,Itapua,6,3,0,0,0,Itapua rural
12857_039_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,83.34245,166.6849,12857,39,1,Itapua,6,2,1,0,0,Itapua rural
12857_042_1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,86.06457,430.32285,12857,42,1,Itapua,6,2,1,0,0,Itapua rural
12857_044_1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,94.30275,282.90825,12857,44,1,Itapua,6,3,0,172438.3667180272,1,Itapua rural
12857_045_1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,77.2685,231.8055,12857,45,1,Itapua,6,3,0,160121.3405238824,1,Itapua rural
12879_004_1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,60.71183,364.27098,12879,4,1,Itapua,6,3,0,0,0,Itapua rural
12879_008_1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,57.05627,228.22508,12879,8,1,Itapua,6,2,1,0,0,Itapua rural
12879_009_1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,67.20323999999999,470.42268,12879,9,1,Itapua,6,1,1,0,0,Itapua rural
12879_010_1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,63.93045,255.7218,12879,10,1,Itapua,6,3,0,130000,1,Itapua rural
12879_013_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,49.93836000000001,149.81508,12879,13,1,Itapua,6,3,0,0,0,Itapua rural
12879_015_1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,47.21241,94.42482,12879,15,1,Itapua,6,3,0,0,0,Itapua rural
12879_021_1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,48.24841,48.24841,12879,21,1,Itapua,6,3,0,0,0,Itapua rural
12879_022_1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,61.32203,122.64406,12879,22,1,Itapua,6,3,0,0,0,Itapua rural
12879_023_1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50.84686,101.69372,12879,23,1,Itapua,6,3,0,0,0,Itapua rural
12879_027_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,53.54777,267.73885,12879,27,1,Itapua,6,1,1,170000,1,Itapua rural
12879_031_1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,55.65137000000001,166.95411,12879,31,1,Itapua,6,3,0,0,0,Itapua rural
12879_033_1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,70.55817,282.23268,12879,33,1,Itapua,6,1,1,130000,1,Itapua rural
12900_001_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,103.8147,415.2588,12900,1,1,Itapua,6,3,0,0,0,Itapua rural
12900_002_1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,97.38048999999999,681.6634299999999,12900,2,1,Itapua,6,2,1,130101.7214397493,1,Itapua rural
12900_003_1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,95.39181000000001,190.78362,12900,3,1,Itapua,6,3,0,0,0,Itapua rural
12900_004_1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,113.457,680.7420000000001,12900,4,1,Itapua,6,2,1,0,0,Itapua rural
12900_006_1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,73.3515,73.3515,12900,6,1,Itapua,6,3,0,0,0,Itapua rural
12900_007_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,78.02497,156.04994,12900,7,1,Itapua,6,3,0,0,0,Itapua rural
12900_024_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,87.77018,263.31054,12900,24,1,Itapua,6,3,0,0,0,Itapua rural
12900_026_1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,105.9636,423.8544,12900,26,1,Itapua,6,2,1,210164.3192488257,1,Itapua rural
12900_035_1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,107.0934,428.3736,12900,35,1,Itapua,6,2,1,0,0,Itapua rural
12917_002_1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,60.81005,182.43015,12917,2,1,Itapua,6,3,0,0,0,Itapua rural
12917_005_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,56.34315,225.3726,12917,5,1,Itapua,6,2,1,209389.4453004617,1,Itapua rural
12917_006_1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,60.13427,240.53708,12917,6,1,Itapua,6,2,1,0,0,Itapua rural
12917_008_1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51.05397,153.16191,12917,8,1,Itapua,6,3,0,0,0,Itapua rural
12917_011_1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,55.91226,111.82452,12917,11,1,Itapua,6,2,1,0,0,Itapua rural
12917_013_1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,54.89213,109.78426,12917,13,1,Itapua,6,3,0,0,0,Itapua rural
12917_014_1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,54.89213,109.78426,12917,14,1,Itapua,6,3,0,0,0,Itapua rural
12917_015_1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,60.74319,242.97276,12917,15,1,Itapua,6,1,1,0,0,Itapua rural
12917_018_1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,61.18723,244.74892,12917,18,1,Itapua,6,2,1,0,0,Itapua rural
12917_020_1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,48.77667,97.55334000000001,12917,20,1,Itapua,6,3,0,0,0,Itapua rural
12917_021_1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,58.89839,176.69517,12917,21,1,Itapua,6,3,0,0,0,Itapua rural
12917_030_1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,57.50391,172.51173,12917,30,1,Itapua,6,2,1,0,0,Itapua rural
12943_002_1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,95.7599,287.2797,12943,2,1,Itapua,6,2,1,160121.3405238824,1,Itapua rural
12943_005_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,90.12260000000001,360.4904,12943,5,1,Itapua,6,2,1,0,0,Itapua rural
12943_007_1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,71.83956999999999,143.67914,12943,7,1,Itapua,6,2,1,0,0,Itapua rural
12943_008_1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,76.27029,152.54058,12943,8,1,Itapua,6,3,0,0,0,Itapua rural
12943_015_1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,87.55929,437.79645,12943,15,1,Itapua,6,2,1,0,0,Itapua rural
12943_017_1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,83.13997000000001,415.6998500000001,12943,17,1,Itapua,6,1,1,160121.3405238824,1,Itapua rural
12943_025_1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,66.6142,133.2284,12943,25,1,Itapua,6,3,0,0,0,Itapua rural
12943_030_1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,76.27029,152.54058,12943,30,1,Itapua,6,3,0,0,0,Itapua rural
12943_034_1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,93.33642999999999,466.68215,12943,34,1,Itapua,6,2,1,0,0,Itapua rural
12943_039_1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,72.64758999999999,217.94277,12943,39,1,Itapua,6,3,0,0,0,Itapua rural
12967_001_1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,88.30795999999999,353.23184,12967,1,1,Itapua,6,2,1,0,0,Itapua rural
12967_011_1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,92.01242999999999,1472.19888,12967,11,1,Itapua,6,2,1,418690.5689789556,1,Itapua rural
12967_013_1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,86.9169,347.6676,12967,13,1,Itapua,6,2,1,0,0,Itapua rural
12967_014_1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,79.06283000000001,237.18849,12967,14,1,Itapua,6,3,0,0,0,Itapua rural
12967_018_1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,88.60028,443.0014,12967,18,1,Itapua,6,2,1,0,0,Itapua rural
12967_019_1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,62.6543,62.6543,12967,19,1,Itapua,6,3,0,0,0,Itapua rural
12967_020_1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,77.96064,467.76384,12967,20,1,Itapua,6,3,0,0,0,Itapua rural
12967_027_1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,84.99136,169.98272,12967,27,1,Itapua,6,2,1,0,0,Itapua rural
12967_030_1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,77.11673999999999,154.23348,12967,30,1,Itapua,6,3,0,0,0,Itapua rural
12967_037_1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,62.23671,124.47342,12967,37,1,Itapua,6,3,0,0,0,Itapua rural
12980_002_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,107.0071,214.0142,12980,2,1,Itapua,6,3,0,0,0,Itapua rural
12980_008_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,111.6486,334.9458,12980,8,1,Itapua,6,3,0,0,0,Itapua rural
12980_011_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,111.6486,334.9458,12980,11,1,Itapua,6,3,0,0,0,Itapua rural
12980_013_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,112.1253,336.3759,12980,13,1,Itapua,6,3,0,0,0,Itapua rural
12980_025_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,113.7753,227.5506,12980,25,1,Itapua,6,3,0,0,0,Itapua rural
12980_036_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,99.01691,297.05073,12980,36,1,Itapua,6,3,0,0,0,Itapua rural
12980_046_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104.1738,312.5214,12980,46,1,Itapua,6,3,0,0,0,Itapua rural
12980_047_1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,97.586,195.172,12980,47,1,Itapua,6,3,0,0,0,Itapua rural
12980_053_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,112.5768,450.3072,12980,53,1,Itapua,6,3,0,0,0,Itapua rural
13009_001_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,70.46393999999999,211.39182,13009,1,1,Itapua,6,3,0,0,0,Itapua rural
13009_003_1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,62.09071,124.18142,13009,3,1,Itapua,6,3,0,0,0,Itapua rural
13009_005_1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,74.12478,222.37434,13009,5,1,Itapua,6,3,0,0,0,Itapua rural
13009_007_1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,73.22167,219.66501,13009,7,1,Itapua,6,3,0,0,0,Itapua rural
13009_009_1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,75.69068,151.38136,13009,9,1,Itapua,6,3,0,0,0,Itapua rural
13009_012_1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,75.69068,151.38136,13009,12,1,Itapua,6,3,0,0,0,Itapua rural
13009_013_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,71.04944,142.09888,13009,13,1,Itapua,6,3,0,0,0,Itapua rural
13009_018_1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,82.02177,410.10885,13009,18,1,Itapua,6,3,0,0,0,Itapua rural
13009_030_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,75.80783,303.23132,13009,30,1,Itapua,6,3,0,0,0,Itapua rural
13009_033_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,77.46371000000001,309.85484,13009,33,1,Itapua,6,3,0,0,0,Itapua rural
13031_003_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,81.87342,81.87342,13031,3,1,Itapua,6,3,0,0,0,Itapua rural
13031_005_1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,77.58669999999999,310.3468,13031,5,1,Itapua,6,3,0,0,0,Itapua rural
13031_009_1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,85.97251999999999,257.91756,13031,9,1,Itapua,6,3,0,0,0,Itapua rural
13031_014_1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,81.4712,407.356,13031,14,1,Itapua,6,2,1,0,0,Itapua rural
13031_017_1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,81.92156,327.68624,13031,17,1,Itapua,6,3,0,0,0,Itapua rural
13031_020_1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,81.6374,326.5496,13031,20,1,Itapua,6,3,0,0,0,Itapua rural
13031_023_1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,90.5806,181.1612,13031,23,1,Itapua,6,3,0,0,0,Itapua rural
13031_027_1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,88.63015,531.7808999999999,13031,27,1,Itapua,6,3,0,0,0,Itapua rural
13031_033_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,99.41580999999999,99.41580999999999,13031,33,1,Itapua,6,3,0,0,0,Itapua rural
13055_002_1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,44.40208000000001,266.41248,13055,2,1,Itapua,6,2,1,0,0,Itapua rural
13055_003_1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,48.11312,48.11312,13055,3,1,Itapua,6,3,0,0,0,Itapua rural
13055_006_1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,48.77882,195.11528,13055,6,1,Itapua,6,2,1,0,0,Itapua rural
13055_007_1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,44.66631,133.99893,13055,7,1,Itapua,6,1,1,0,0,Itapua rural
13055_009_1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,48.42925,242.14625,13055,9,1,Itapua,6,3,0,0,0,Itapua rural
13055_010_1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,39.22886,117.68658,13055,10,1,Itapua,6,1,1,0,0,Itapua rural
13055_012_1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,42.83289,171.33156,13055,12,1,Itapua,6,1,1,0,0,Itapua rural
13055_013_1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,44.78532,179.14128,13055,13,1,Itapua,6,1,1,0,0,Itapua rural
13055_014_1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,46.04129,368.33032,13055,14,1,Itapua,6,1,1,0,0,Itapua rural
13055_015_1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,44.00423,176.01692,13055,15,1,Itapua,6,1,1,0,0,Itapua rural
13055_020_1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,38.68787,154.75148,13055,20,1,Itapua,6,2,1,0,0,Itapua rural
13077_001_1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,59.29814,118.59628,13077,1,1,Itapua,6,2,1,0,0,Itapua rural
13077_004_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,63.15148,189.45444,13077,4,1,Itapua,6,2,1,0,0,Itapua rural
13077_005_1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,62.00112,310.0056,13077,5,1,Itapua,6,3,0,0,0,Itapua rural
13077_009_1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,79.00511,237.01533,13077,9,1,Itapua,6,3,0,0,0,Itapua rural
13077_013_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,60.83657,60.83657,13077,13,1,Itapua,6,3,0,0,0,Itapua rural
13077_016_1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,65.71518000000002,394.29108,13077,16,1,Itapua,6,2,1,0,0,Itapua rural
13077_019_1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,59.81538,119.63076,13077,19,1,Itapua,6,3,0,0,0,Itapua rural
13077_025_1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,61.72335999999999,185.17008,13077,25,1,Itapua,6,3,0,0,0,Itapua rural
13077_026_1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,59.92008,119.84016,13077,26,1,Itapua,6,3,0,0,0,Itapua rural
13077_027_1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,69.15468,207.46404,13077,27,1,Itapua,6,3,0,169469.9922057677,1,Itapua rural
13077_029_1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,61.80596,247.22384,13077,29,1,Itapua,6,3,0,0,0,Itapua rural
13098_008_1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,85.25563,255.76689,13098,8,1,Itapua,1,3,0,0,0,Itapua urbana
13098_009_1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,81.22775,243.68325,13098,9,1,Itapua,1,3,0,0,0,Itapua urbana
13098_016_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,85.37388,341.49552,13098,16,1,Itapua,1,3,0,170000,1,Itapua urbana
13098_021_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,74.94766,374.7383,13098,21,1,Itapua,1,3,0,0,0,Itapua urbana
13098_025_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75.03738,150.07476,13098,25,1,Itapua,1,3,0,0,0,Itapua urbana
13098_028_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,83.23849,83.23849,13098,28,1,Itapua,1,3,0,0,0,Itapua urbana
13098_029_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,85.38065999999999,256.14198,13098,29,1,Itapua,1,3,0,0,0,Itapua urbana
13098_037_1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,79.50615999999999,238.51848,13098,37,1,Itapua,1,2,1,0,0,Itapua urbana
13098_041_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,82.70628000000001,330.82512,13098,41,1,Itapua,1,3,0,0,0,Itapua urbana
13098_046_1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,78.23893,312.95572,13098,46,1,Itapua,1,3,0,0,0,Itapua urbana
13119_002_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,80.18616,240.55848,13119,2,1,Itapua,6,3,0,0,0,Itapua rural
13119_016_1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,81.87121,327.48484,13119,16,1,Itapua,6,3,0,0,0,Itapua rural
13119_023_1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,85.90228,515.41368,13119,23,1,Itapua,6,3,0,160616.3060278202,1,Itapua rural
13119_024_1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,68.46308999999999,273.85236,13119,24,1,Itapua,6,2,1,160616.3060278202,1,Itapua rural
13119_025_1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,70.07943,70.07943,13119,25,1,Itapua,6,3,0,0,0,Itapua rural
13119_026_1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,74.26034,445.56204,13119,26,1,Itapua,6,3,0,0,0,Itapua rural
13119_027_1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,69.89922,209.69766,13119,27,1,Itapua,6,3,0,0,0,Itapua rural
13119_030_1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,87.77397999999999,351.09592,13119,30,1,Itapua,6,1,1,0,0,Itapua rural
13119_033_1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,79.27396,475.64376,13119,33,1,Itapua,6,3,0,0,0,Itapua rural
13145_015_1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,95.96747999999998,287.90244,13145,15,1,Itapua,6,3,0,0,0,Itapua rural
13145_016_1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,102.5634,205.1268,13145,16,1,Itapua,6,2,1,0,0,Itapua rural
13145_019_1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,106.3708,425.4832,13145,19,1,Itapua,6,2,1,240187.7934272295,1,Itapua rural
13145_020_1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,108.6097,434.4388,13145,20,1,Itapua,6,3,0,170133.0203442875,1,Itapua rural
13145_024_1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,100.426,200.852,13145,24,1,Itapua,6,1,1,170133.0203442875,1,Itapua rural
13145_029_1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,128.5283,514.1132,13145,29,1,Itapua,6,2,1,170133.0203442875,1,Itapua rural
